#BaseShapeInfo
Story,3
Zlebe,0,300,600,900
#MassCenter
MC   ,1,750,600
MC   ,2,750,600
MC   ,3,750,600

#Resp_Result
質点数, 3, 出力時間刻み(s), 0.01, ダンパー数, 0,出力単位, cm-rad,基礎変位含まない
Time(s),DX_1,DY_1,θZ_1,AX_1,AY_1,AX_2,DX_2,AY_2,DY_2,AθZ_2,DθZ_2,AX_3,DX_3,AY_3,DY_3,AθZ_3,DθZ_3,AX_R,DX_R,AY_R,DY_R,AθZ_R,DθZ_R,Extra_1
49.89,0,0,0,0,0,0,-1.079449397,0,0,0,0,0,-2.428149114,0,0,0,0,0,-3.101307454,0,0,0,0,0
49.9,0,0,0,0,0,0,-1.074276479,0,0,0,0,0,-2.420707055,0,0,0,0,0,-3.091455555,0,0,0,0,0
49.91,0,0,0,0,0,0,-1.055813969,0,0,0,0,0,-2.389222145,0,0,0,0,0,-3.0550599,0,0,0,0,0
49.92,0,0,0,0,0,0,-1.036214438,0,0,0,0,0,-2.355328952,0,0,0,0,0,-3.015836178,0,0,0,0,0
49.93,0,0,0,0,0,0,-1.00650098,0,0,0,0,0,-2.300013817,0,0,0,0,0,-2.951456483,0,0,0,0,0
49.94,0,0,0,0,0,0,-0.976017811,0,0,0,0,0,-2.242739755,0,0,0,0,0,-2.884512951,0,0,0,0,0
49.95,0,0,0,0,0,0,-0.938687969,0,0,0,0,0,-2.16804081,0,0,0,0,0,-2.794763801,0,0,0,0,0
49.96,0,0,0,0,0,0,-0.900739312,0,0,0,0,0,-2.091717751,0,0,0,0,0,-2.702645969,0,0,0,0,0
49.97,0,0,0,0,0,0,-0.857286235,0,0,0,0,0,-2.000948016,0,0,0,0,0,-2.589458449,0,0,0,0,0
49.98,0,0,0,0,0,0,-0.813346389,0,0,0,0,0,-1.908899911,0,0,0,0,0,-2.474220487,0,0,0,0,0
49.99,0,0,0,0,0,0,-0.765076676,0,0,0,0,0,-1.805480566,0,0,0,0,0,-2.340743607,0,0,0,0,0
50,0,0,0,0,0,0,-0.716384472,0,0,0,0,0,-1.701047959,0,0,0,0,0,-2.205579835,0,0,0,0,0
50.01,0,0,0,0,0,0,-0.66393417,0,0,0,0,0,-1.587602269,0,0,0,0,0,-2.055410975,0,0,0,0,0
50.02,0,0,0,0,0,0,-0.610944204,0,0,0,0,0,-1.473164788,0,0,0,0,0,-1.903772458,0,0,0,0,0
50.03,0,0,0,0,0,0,-0.553153875,0,0,0,0,0,-1.349905218,0,0,0,0,0,-1.739061173,0,0,0,0,0
50.04,0,0,0,0,0,0,-0.49495839,0,0,0,0,0,-1.2258809,0,0,0,0,0,-1.573335075,0,0,0,0,0
50.05,0,0,0,0,0,0,-0.433159005,0,0,0,0,0,-1.095054069,0,0,0,0,0,-1.39858211,0,0,0,0,0
50.06,0,0,0,0,0,0,-0.371364832,0,0,0,0,0,-0.964024715,0,0,0,0,0,-1.223570106,0,0,0,0,0
50.07,0,0,0,0,0,0,-0.309617016,0,0,0,0,0,-0.83119389,0,0,0,0,0,-1.046253915,0,0,0,0,0
50.08,0,0,0,0,0,0,-0.248020866,0,0,0,0,0,-0.698537771,0,0,0,0,0,-0.869202241,0,0,0,0,0
50.09,0,0,0,0,0,0,-0.187773792,0,0,0,0,0,-0.567435672,0,0,0,0,0,-0.694503481,0,0,0,0,0
50.1,0,0,0,0,0,0,-0.12764317,0,0,0,0,0,-0.436693124,0,0,0,0,0,-0.520375384,0,0,0,0,0
50.11,0,0,0,0,0,0,-0.068548405,0,0,0,0,0,-0.309148824,0,0,0,0,0,-0.351323394,0,0,0,0,0
50.12,0,0,0,0,0,0,-0.009641998,0,0,0,0,0,-0.182196731,0,0,0,0,0,-0.183177672,0,0,0,0,0
50.13,0,0,0,0,0,0,0.04758895,0,0,0,0,0,-0.060512384,0,0,0,0,0,-0.023093301,0,0,0,0,0
50.14,0,0,0,0,0,0,0.104494029,0,0,0,0,0,0.060327199,0,0,0,0,0,0.135756315,0,0,0,0,0
50.15,0,0,0,0,0,0,0.158500463,0,0,0,0,0,0.173652511,0,0,0,0,0,0.283622647,0,0,0,0,0
50.16,0,0,0,0,0,0,0.211856768,0,0,0,0,0,0.285687641,0,0,0,0,0,0.429766257,0,0,0,0,0
50.17,0,0,0,0,0,0,0.259430099,0,0,0,0,0,0.386246457,0,0,0,0,0,0.560586063,0,0,0,0,0
50.18,0,0,0,0,0,0,0.306060954,0,0,0,0,0,0.485052866,0,0,0,0,0,0.689199567,0,0,0,0,0
50.19,0,0,0,0,0,0,0.344308382,0,0,0,0,0,0.568271422,0,0,0,0,0,0.798187763,0,0,0,0,0
50.2,0,0,0,0,0,0,0.381664804,0,0,0,0,0,0.649626822,0,0,0,0,0,0.904825734,0,0,0,0,0
50.21,0,0,0,0,0,0,0.411095637,0,0,0,0,0,0.714409252,0,0,0,0,0,0.990558204,0,0,0,0,0
50.22,0,0,0,0,0,0,0.439784091,0,0,0,0,0,0.77740846,0,0,0,0,0,1.073960751,0,0,0,0,0
50.23,0,0,0,0,0,0,0.461868998,0,0,0,0,0,0.824545702,0,0,0,0,0,1.136638376,0,0,0,0,0
50.24,0,0,0,0,0,0,0.48330357,0,0,0,0,0,0.870029382,0,0,0,0,0,1.197054143,0,0,0,0,0
50.25,0,0,0,0,0,0,0.498953337,0,0,0,0,0,0.900804451,0,0,0,0,0,1.237350428,0,0,0,0,0
50.26,0,0,0,0,0,0,0.514087391,0,0,0,0,0,0.930181745,0,0,0,0,0,1.275613959,0,0,0,0,0
50.27,0,0,0,0,0,0,0.524634114,0,0,0,0,0,0.947125667,0,0,0,0,0,1.295795919,0,0,0,0,0
50.28,0,0,0,0,0,0,0.53478544,0,0,0,0,0,0.962969959,0,0,0,0,0,1.314278609,0,0,0,0,0
50.29,0,0,0,0,0,0,0.541419663,0,0,0,0,0,0.969032919,0,0,0,0,0,1.317646099,0,0,0,0,0
50.3,0,0,0,0,0,0,0.547513393,0,0,0,0,0,0.974010872,0,0,0,0,0,1.319437845,0,0,0,0,0
50.31,0,0,0,0,0,0,0.548799381,0,0,0,0,0,0.969337564,0,0,0,0,0,1.307213175,0,0,0,0,0
50.32,0,0,0,0,0,0,0.549212456,0,0,0,0,0,0.963288893,0,0,0,0,0,1.293283794,0,0,0,0,0
50.33,0,0,0,0,0,0,0.541860864,0,0,0,0,0,0.945006213,0,0,0,0,0,1.264190824,0,0,0,0,0
50.34,0,0,0,0,0,0,0.533468583,0,0,0,0,0,0.92509211,0,0,0,0,0,1.233287176,0,0,0,0,0
50.35,0,0,0,0,0,0,0.515819254,0,0,0,0,0,0.890666317,0,0,0,0,0,1.186277341,0,0,0,0,0
50.36,0,0,0,0,0,0,0.497210868,0,0,0,0,0,0.854562532,0,0,0,0,0,1.137478776,0,0,0,0,0
50.37,0,0,0,0,0,0,0.470071566,0,0,0,0,0,0.803532822,0,0,0,0,0,1.072769261,0,0,0,0,0
50.38,0,0,0,0,0,0,0.442103833,0,0,0,0,0,0.750874084,0,0,0,0,0,1.006282384,0,0,0,0,0
50.39,0,0,0,0,0,0,0.406767111,0,0,0,0,0,0.683724962,0,0,0,0,0,0.923985671,0,0,0,0,0
50.4,0,0,0,0,0,0,0.370624308,0,0,0,0,0,0.614942182,0,0,0,0,0,0.839794649,0,0,0,0,0
50.41,0,0,0,0,0,0,0.327311321,0,0,0,0,0,0.531627835,0,0,0,0,0,0.738753536,0,0,0,0,0
50.42,0,0,0,0,0,0,0.28337748,0,0,0,0,0,0.446891677,0,0,0,0,0,0.63589413,0,0,0,0,0
50.43,0,0,0,0,0,0,0.233921079,0,0,0,0,0,0.34950835,0,0,0,0,0,0.516860801,0,0,0,0,0
50.44,0,0,0,0,0,0,0.18429591,0,0,0,0,0,0.251291739,0,0,0,0,0,0.396485974,0,0,0,0,0
50.45,0,0,0,0,0,0,0.133169543,0,0,0,0,0,0.145662975,0,0,0,0,0,0.264178366,0,0,0,0,0
50.46,0,0,0,0,0,0,0.082075486,0,0,0,0,0,0.039642799,0,0,0,0,0,0.130939298,0,0,0,0,0
50.47,0,0,0,0,0,0,0.031268835,0,0,0,0,0,-0.069859021,0,0,0,0,0,-0.010585217,0,0,0,0,0
50.48,0,0,0,0,0,0,-0.01953579,0,0,0,0,0,-0.179537891,0,0,0,0,0,-0.152738328,0,0,0,0,0
50.49,0,0,0,0,0,0,-0.070322404,0,0,0,0,0,-0.290791635,0,0,0,0,0,-0.300482861,0,0,0,0,0
50.5,0,0,0,0,0,0,-0.121043422,0,0,0,0,0,-0.401961906,0,0,0,0,0,-0.448403202,0,0,0,0,0
50.51,0,0,0,0,0,0,-0.171180956,0,0,0,0,0,-0.512389668,0,0,0,0,0,-0.597887366,0,0,0,0,0
50.52,0,0,0,0,0,0,-0.221269909,0,0,0,0,0,-0.622606569,0,0,0,0,0,-0.747178672,0,0,0,0,0
50.53,0,0,0,0,0,0,-0.270926742,0,0,0,0,0,-0.730947832,0,0,0,0,0,-0.894754487,0,0,0,0,0
50.54,0,0,0,0,0,0,-0.320488486,0,0,0,0,0,-0.838932404,0,0,0,0,0,-1.041763115,0,0,0,0,0
50.55,0,0,0,0,0,0,-0.36920441,0,0,0,0,0,-0.943744165,0,0,0,0,0,-1.183726555,0,0,0,0,0
50.56,0,0,0,0,0,0,-0.417513407,0,0,0,0,0,-1.047766547,0,0,0,0,0,-1.324526032,0,0,0,0,0
50.57,0,0,0,0,0,0,-0.462202744,0,0,0,0,0,-1.144767312,0,0,0,0,0,-1.454971922,0,0,0,0,0
50.58,0,0,0,0,0,0,-0.506195373,0,0,0,0,0,-1.240495405,0,0,0,0,0,-1.583680032,0,0,0,0,0
50.59,0,0,0,0,0,0,-0.543990713,0,0,0,0,0,-1.32490294,0,0,0,0,0,-1.696930402,0,0,0,0,0
50.6,0,0,0,0,0,0,-0.580957803,0,0,0,0,0,-1.407676684,0,0,0,0,0,-1.808030995,0,0,0,0,0
50.61,0,0,0,0,0,0,-0.610557528,0,0,0,0,0,-1.475917669,0,0,0,0,0,-1.90000908,0,0,0,0,0
50.62,0,0,0,0,0,0,-0.639193464,0,0,0,0,0,-1.5421761,0,0,0,0,0,-1.989441276,0,0,0,0,0
50.63,0,0,0,0,0,0,-0.659256398,0,0,0,0,0,-1.590799495,0,0,0,0,0,-2.056227506,0,0,0,0,0
50.64,0,0,0,0,0,0,-0.678171786,0,0,0,0,0,-1.637071799,0,0,0,0,0,-2.120039431,0,0,0,0,0
50.65,0,0,0,0,0,0,-0.68687962,0,0,0,0,0,-1.662430879,0,0,0,0,0,-2.157394581,0,0,0,0,0
50.66,0,0,0,0,0,0,-0.694339373,0,0,0,0,0,-1.685188672,0,0,0,0,0,-2.191449755,0,0,0,0,0
50.67,0,0,0,0,0,0,-0.690697306,0,0,0,0,0,-1.684807732,0,0,0,0,0,-2.19615127,0,0,0,0,0
50.68,0,0,0,0,0,0,-0.685949909,0,0,0,0,0,-1.681899705,0,0,0,0,0,-2.19754073,0,0,0,0,0
50.69,0,0,0,0,0,0,-0.671370482,0,0,0,0,0,-1.656512955,0,0,0,0,0,-2.16946909,0,0,0,0,0
50.7,0,0,0,0,0,0,-0.655879766,0,0,0,0,0,-1.628845923,0,0,0,0,0,-2.138258992,0,0,0,0,0
50.71,0,0,0,0,0,0,-0.632283044,0,0,0,0,0,-1.580895523,0,0,0,0,0,-2.079131962,0,0,0,0,0
50.72,0,0,0,0,0,0,-0.607794047,0,0,0,0,0,-1.530818876,0,0,0,0,0,-2.017001567,0,0,0,0,0
50.73,0,0,0,0,0,0,-0.575368164,0,0,0,0,0,-1.461829026,0,0,0,0,0,-1.928155902,0,0,0,0,0
50.74,0,0,0,0,0,0,-0.541971483,0,0,0,0,0,-1.390772069,0,0,0,0,0,-1.836426508,0,0,0,0,0
50.75,0,0,0,0,0,0,-0.499939445,0,0,0,0,0,-1.301327969,0,0,0,0,0,-1.719046018,0,0,0,0,0
50.76,0,0,0,0,0,0,-0.456801718,0,0,0,0,0,-1.209764914,0,0,0,0,0,-1.598856749,0,0,0,0,0
50.77,0,0,0,0,0,0,-0.403828772,0,0,0,0,0,-1.099353514,0,0,0,0,0,-1.453683079,0,0,0,0,0
50.78,0,0,0,0,0,0,-0.349759435,0,0,0,0,0,-0.986864578,0,0,0,0,0,-1.305889649,0,0,0,0,0
50.79,0,0,0,0,0,0,-0.285937574,0,0,0,0,0,-0.855895725,0,0,0,0,0,-1.134793158,0,0,0,0,0
50.8,0,0,0,0,0,0,-0.221426731,0,0,0,0,0,-0.723338843,0,0,0,0,0,-0.961683158,0,0,0,0,0
50.81,0,0,0,0,0,0,-0.150787319,0,0,0,0,0,-0.576656265,0,0,0,0,0,-0.770662778,0,0,0,0,0
50.82,0,0,0,0,0,0,-0.07998933,0,0,0,0,0,-0.429154082,0,0,0,0,0,-0.578472681,0,0,0,0,0
50.83,0,0,0,0,0,0,-0.007780772,0,0,0,0,0,-0.274361425,0,0,0,0,0,-0.375877818,0,0,0,0,0
50.84,0,0,0,0,0,0,0.064299653,0,0,0,0,0,-0.119406308,0,0,0,0,0,-0.172850396,0,0,0,0,0
50.85,0,0,0,0,0,0,0.13524031,0,0,0,0,0,0.036993914,0,0,0,0,0,0.03402468,0,0,0,0,0
50.86,0,0,0,0,0,0,0.205942236,0,0,0,0,0,0.193055361,0,0,0,0,0,0.240693264,0,0,0,0,0
50.87,0,0,0,0,0,0,0.274520611,0,0,0,0,0,0.346103369,0,0,0,0,0,0.445525086,0,0,0,0,0
50.88,0,0,0,0,0,0,0.342687671,0,0,0,0,0,0.498298771,0,0,0,0,0,0.649431148,0,0,0,0,0
50.89,0,0,0,0,0,0,0.407196028,0,0,0,0,0,0.642910141,0,0,0,0,0,0.845102476,0,0,0,0,0
50.9,0,0,0,0,0,0,0.471125082,0,0,0,0,0,0.786221023,0,0,0,0,0,1.039156445,0,0,0,0,0
50.91,0,0,0,0,0,0,0.52990117,0,0,0,0,0,0.917963915,0,0,0,0,0,1.218823825,0,0,0,0,0
